id,name,price,salePriceU,cashback,sale,brand,rating,supplier,supplierRating,feedbacks,reviewRating,promoTextCard,promoTextCat,link
12801489,Футболка черная однотонная,950,344,,63,UZcotton,5,UZcotton,4.8,340453,4.9,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/12801489/detail.aspx?targetUrl=BP
12801485,Футболка белая однотонная,950,344,,63,UZcotton,5,UZcotton,4.8,259886,4.9,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/12801485/detail.aspx?targetUrl=BP
10302970,Футболка хлопок оверсайз однотонная,1430,364,,74,ВС,5,Stark cotton,4.8,114660,4.9,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/10302970/detail.aspx?targetUrl=BP
16274185,Футболка черная хлопок однотонная,617,262,,57,UZcotton,5,UZcotton,4.8,53649,4.8,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/16274185/detail.aspx?targetUrl=BP
134386495,Футболка хлопок набор 3 шт,2365,910,,61,Varo,5,VARO,4.8,123005,4.8,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/134386495/detail.aspx?targetUrl=BP
103337309,Футболка базовая однотонная хлопок 100%,1799,998,,44,MATERIA,5,MATERIA,4.8,1764,4.9,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/103337309/detail.aspx?targetUrl=BP
189456424,Футболка хлопок однотонная,2000,444,,77,BROCOST,5,Mosya,4.8,862,4.8,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/189456424/detail.aspx?targetUrl=BP
180997142,Футболка спортивная хлопок однотонная,1500,344,,77,FAYZ-M,5,ИП Рыбакова К.А.,4.8,49732,4.8,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/180997142/detail.aspx?targetUrl=BP
214671355,Футболка хлопок набор 3 шт,2152,1242,,42,Varo,5,VARO,4.8,123005,4.8,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/214671355/detail.aspx?targetUrl=BP
180997293,Футболка спортивная хлопок однотонная,1500,344,,77,FAYZ-M,5,ИП Рыбакова К.А.,4.8,49732,4.8,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/180997293/detail.aspx?targetUrl=BP
151303222,Футболка хлопок набор 3 шт,2375,949,,60,Varo,5,VARO,4.8,123005,4.8,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/151303222/detail.aspx?targetUrl=BP
197267630,Футболка бежевая однотонная,950,344,,63,UZcotton,5,UZcotton,4.8,259886,4.9,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/197267630/detail.aspx?targetUrl=BP
237257337,Набор 2 Футболки с Принтом,2800,833,,70,Высшая лига,5,by Omelchenko,4.7,43986,4.6,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/237257337/detail.aspx?targetUrl=BP
232476870,Футболка хлопок набор 3 шт,2990,730,,75,NORSLAN,5,NORSLAN,4.9,5953,4.9,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/232476870/detail.aspx?targetUrl=BP
250122667,Набор 2 Футболки с Принтом,2800,885,,68,Высшая лига,5,by Omelchenko,4.7,10079,4.6,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/250122667/detail.aspx?targetUrl=BP
168954819,Футболка хлопок оверсайз однотонная,1430,364,,74,ВС,5,Stark cotton,4.8,114660,4.9,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/168954819/detail.aspx?targetUrl=BP
34444458,Футболка базовая однотонная без рисунка,4196,589,,85,nettle,5,NETTLE,4.8,3063,4.8,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/34444458/detail.aspx?targetUrl=BP
155420906,Футболка оверсайз черная однотонная хлопок,1100,398,,63,UZcotton,5,UZcotton,4.8,8988,4.8,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/155420906/detail.aspx?targetUrl=BP
26298238,Футболка оверсайз,3389,752,,77,Ticle,5,Ticle,4.8,94057,4.8,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/26298238/detail.aspx?targetUrl=BP
226261352,Футболка Премиум качества эластан 8% однотонная базовая,4400,944,,78,WHITE PALM,5,White Palm Dubai,4.8,3210,4.8,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/226261352/detail.aspx?targetUrl=BP
198163810,Футболка однотонная хлопок набор 5 шт,2743,1299,,52,Пять звёзд.,5,Просто Текстиль,4.8,20945,4.8,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/198163810/detail.aspx?targetUrl=BP
235893295,Набор базовых футболок,3000,666,,77,TodoModa,5,ИП Дементьев А.М,4.8,5821,4.9,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/235893295/detail.aspx?targetUrl=BP
224941722,Футболка хлопок оверсайз набор 2шт,1999,473,,76,ВС,5,Stark cotton,4.8,114660,4.9,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/224941722/detail.aspx?targetUrl=BP
246109103,Набор базовых футболок,3000,710,,76,TodoModa,5,ИП Дементьев А.М,4.8,5821,4.9,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/246109103/detail.aspx?targetUrl=BP
165757798,Футболка оверсайз,2050,758,,63,ТЕЛОДВИЖЕНИЯ,5,Телодвижения,4.8,81552,4.8,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/165757798/detail.aspx?targetUrl=BP
26299102,Футболка оверсайз,3378,774,,77,Ticle,5,Ticle,4.8,94057,4.8,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/26299102/detail.aspx?targetUrl=BP
165757829,Футболка оверсайз,1950,721,,63,ТЕЛОДВИЖЕНИЯ,5,Телодвижения,4.8,81552,4.8,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/165757829/detail.aspx?targetUrl=BP
18836287,Футболка однотонная базовая хлопок,1899,1053,,44,MATERIA,5,MATERIA,4.8,7134,4.9,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/18836287/detail.aspx?targetUrl=BP
246981900,Футболка белая оверсайз,2726,726,,73,Weekend,5,Marketplace Sales Management,4.8,585,4.7,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/246981900/detail.aspx?targetUrl=BP
12801487,Футболка фиолетовая слива однотонная,950,344,,63,UZcotton,5,UZcotton,4.8,259886,4.9,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/12801487/detail.aspx?targetUrl=BP
211829561,Футболка однотонная базовая хлопок,1977,921,,53,OPTiMiZM,5,OPTiMiZM,4.8,5762,4.8,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/211829561/detail.aspx?targetUrl=BP
173454299,Футболка хлопок набор 3 шт,2526,1158,,54,Varo,5,VARO,4.8,123005,4.8,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/173454299/detail.aspx?targetUrl=BP
13212365,Футболка синяя однотонная,950,344,,63,UZcotton,5,UZcotton,4.8,340453,4.9,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/13212365/detail.aspx?targetUrl=BP
211422297,Базовые футболки набор 3 штуки,3290,779,,76,NORSLAN,5,NORSLAN,4.9,5953,4.9,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/211422297/detail.aspx?targetUrl=BP
248279006,Футболка Черная с Принтом,1500,446,,70,Высшая лига,5,by Omelchenko,4.7,43986,4.6,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/248279006/detail.aspx?targetUrl=BP
17174735,Футболка однотонная базовая хлопок,1899,997,,47,MATERIA,5,MATERIA,4.8,7134,4.9,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/17174735/detail.aspx?targetUrl=BP
225961303,Базовая футболка оверсайз плотная из футера,4950,1208,,75,SWAG DOPE,5,SWAG DOPE,4.7,2809,4.8,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/225961303/detail.aspx?targetUrl=BP
175003920,Футболка оверсайз красная,1100,398,,63,UZcotton,5,UZcotton,4.8,6101,4.8,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/175003920/detail.aspx?targetUrl=BP
13212362,Футболка оранжевая однотонная,950,344,,63,UZcotton,5,UZcotton,4.8,259886,4.9,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/13212362/detail.aspx?targetUrl=BP
13212353,Футболка желтая однотонная,950,344,,63,UZcotton,5,UZcotton,4.8,259886,4.9,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/13212353/detail.aspx?targetUrl=BP
172055811,Футболка хлопок набор 3 шт,4999,887,,82,Cottonworld,5,Cottonworld,4.7,55011,4.8,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/172055811/detail.aspx?targetUrl=BP
13212356,Футболка красная однотонная,950,344,,63,UZcotton,5,UZcotton,4.8,259886,4.9,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/13212356/detail.aspx?targetUrl=BP
13212551,Футболка серая однотонная,950,344,,63,UZcotton,5,UZcotton,4.8,340453,4.9,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/13212551/detail.aspx?targetUrl=BP
232311750,Футболка хлопок оверсайз однотонная,1330,339,,74,ВС,5,Stark cotton,4.8,114660,4.9,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/232311750/detail.aspx?targetUrl=BP
238541067,Футболка с принтом инь и ян волков,1526,564,,63,MONTES,5,Montes,4.9,6445,4.9,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/238541067/detail.aspx?targetUrl=BP
178950064,Футболка базовая однотонная хлопок,1224,452,,63,HappyFox,5,Happywear,4.8,71892,4.8,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/178950064/detail.aspx?targetUrl=BP
162320277,Футболка с принтом медведя,1528,565,,63,MONTES,5,Montes,4.9,44801,4.9,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/162320277/detail.aspx?targetUrl=BP
10302975,Футболка хлопок оверсайз однотонная,1430,364,,74,ВС,5,Stark cotton,4.8,114660,4.9,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/10302975/detail.aspx?targetUrl=BP
225805752,Футболка однотонная плотная,4000,799,,80,Cresta,5,CRESTA WEAR,4.9,1449,4.9,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/225805752/detail.aspx?targetUrl=BP
182964392,Футболка серая спортивная с перфорацией,1638,606,,63,HappyFox,5,Happywear,4.8,2593,4.8,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/182964392/detail.aspx?targetUrl=BP
168718084,Футболка оверсайз оранжевая,1100,398,,63,UZcotton,5,UZcotton,4.8,6101,4.8,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/168718084/detail.aspx?targetUrl=BP
189456546,Футболка хлопок однотонная,2000,370,,81,BROCOST,5,Mosya,4.8,862,4.8,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/189456546/detail.aspx?targetUrl=BP
143422254,Футболка хлопок набор 3 шт,2375,949,,60,Varo,5,VARO,4.8,123005,4.8,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/143422254/detail.aspx?targetUrl=BP
90623844,Футболка молочная однотонная,950,344,,63,UZcotton,5,UZcotton,4.8,259886,4.9,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/90623844/detail.aspx?targetUrl=BP
189841590,Футболка однотонная базовая хлопок,1608,345,,78,BOLSUN,5,BOLSUN,4.9,2882,4.9,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/189841590/detail.aspx?targetUrl=BP
13212354,Футболка зеленая однотонная,950,344,,63,UZcotton,5,UZcotton,4.8,340453,4.9,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/13212354/detail.aspx?targetUrl=BP
213756152,Футболка спортивная хлопок однотонная набор 3 шт,2550,962,,62,SAMO,5,SAMО,4.9,3232,4.9,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/213756152/detail.aspx?targetUrl=BP
170794704,Футболка базовая с v-образным вырезом однотонная,1446,535,,63,HappyFox,5,Happywear,4.8,19921,4.8,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/170794704/detail.aspx?targetUrl=BP
13212349,Футболка бордовая однотонная,950,337,,64,UZcotton,5,UZcotton,4.8,259886,4.9,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/13212349/detail.aspx?targetUrl=BP
188713406,Футболка однотонная белая базовая хлопок,992,249,,74,Old Friend,5,HLR,4.8,32351,4.7,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/188713406/detail.aspx?targetUrl=BP
186185279,Футболка оверсайз зеленая однотонная хлопок,1100,398,,63,UZcotton,5,UZcotton,4.8,8988,4.8,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/186185279/detail.aspx?targetUrl=BP
236309613,Базовая плотная приталенная футболка,1099,520,,52,ТВОЕ,5,ТВОЕ,4.7,2800,4.7,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/236309613/detail.aspx?targetUrl=BP
251884093,Футболка с Принтом,1400,368,,73,Легенда Брендов,5,IAS COLLECTION,4.7,4664,4.6,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/251884093/detail.aspx?targetUrl=BP
211898717,Футболка с принтом хлопок однотонная,2000,520,,74,Бренды для всех,5,Бренды для всех,4.7,8129,4.8,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/211898717/detail.aspx?targetUrl=BP
223149631,Футболка варенка оверсайз,3000,1398,,53,Everylike,5,EveryLike,4.7,2235,4.7,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/223149631/detail.aspx?targetUrl=BP
182964391,Футболка белая спортивная с перфорацией,1570,580,,63,HappyFox,5,Happywear,4.8,2593,4.8,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/182964391/detail.aspx?targetUrl=BP
225840466,Футболка оверсайз,4000,740,,81,URBAN ZOMBIE,5,URBAN ZOMBIE,4.8,205,4.8,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/225840466/detail.aspx?targetUrl=BP
197259014,Футболка пыльная олива однотонная,950,344,,63,UZcotton,5,UZcotton,4.8,340453,4.9,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/197259014/detail.aspx?targetUrl=BP
211897820,Футболка с принтом хлопок однотонная,2000,520,,74,Бренды для всех,5,Бренды для всех,4.7,9077,4.8,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/211897820/detail.aspx?targetUrl=BP
219581349,Футболка однотонная базовая из хлопка белая,2000,374,,81,Elegantix,5,ИП Исайченко А.Н.,4.8,366,4.8,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/219581349/detail.aspx?targetUrl=BP
76280452,Футболка хлопок однотонная базовая,1615,343,,78,Smite,5,Магазин стильных товаров,4.8,192122,4.8,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/76280452/detail.aspx?targetUrl=BP
159710184,Футболка оверсайз белая,1100,398,,63,UZcotton,5,UZcotton,4.8,6101,4.8,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/159710184/detail.aspx?targetUrl=BP
8834849,Футболка базовая оверсайз больших размеров,2000,473,,76,Stark cotton,5,Stark cotton,4.8,26321,4.9,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/8834849/detail.aspx?targetUrl=BP
214960979,Футболка хлопок оверсайз набор 3шт,3000,732,,75,ВС,5,Stark cotton,4.8,114660,4.9,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/214960979/detail.aspx?targetUrl=BP
7279409,Футболка базовая оверсайз больших размеров,2000,473,,76,Stark cotton,5,Stark cotton,4.8,26321,4.9,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/7279409/detail.aspx?targetUrl=BP
167928829,Футболка оверсайз серая однотонная хлопок,1100,398,,63,UZcotton,5,UZcotton,4.8,8988,4.8,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/167928829/detail.aspx?targetUrl=BP
97974042,Футболка оверсайз из футера теплая однотонная,2750,1180,,57,Duck Stories,5,Duck Stories,4.8,5302,4.8,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/97974042/detail.aspx?targetUrl=BP
10302974,Футболка хлопок оверсайз однотонная,1330,339,,74,ВС,5,Stark cotton,4.8,114660,4.9,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/10302974/detail.aspx?targetUrl=BP
170794702,Футболка базовая с v-образным вырезом однотонная,1394,515,,63,HappyFox,5,Happywear,4.8,19921,4.8,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/170794702/detail.aspx?targetUrl=BP
13212364,Футболка песочная однотонная,950,344,,63,UZcotton,5,UZcotton,4.8,259886,4.9,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/13212364/detail.aspx?targetUrl=BP
172658116,Футболка широкая оверсайз черная плотная хлопок с лайкрой,4400,814,,81,Velisso,5,LiLy Homes,4.8,6584,4.8,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/172658116/detail.aspx?targetUrl=BP
162763293,Хлопковая оверсайз футболка,1699,741,,56,ТВОЕ,5,ТВОЕ,4.7,3805,4.7,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/162763293/detail.aspx?targetUrl=BP
148295185,Стильная мужская оверсайз футболка,3978,1619,,59,MeMo Shmot,5,MEMOshmot,4.8,3697,4.9,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/148295185/detail.aspx?targetUrl=BP
206872479,Футболка однотонная базовая хлопок комплект 2 шт,2155,558,,74,Smite,5,Магазин стильных товаров,4.8,192122,4.8,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/206872479/detail.aspx?targetUrl=BP
137987614,футболка с v-образным вырезом больших размеров,1437,489,,65,HappyFox,5,Happywear,4.8,19921,4.8,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/137987614/detail.aspx?targetUrl=BP
228056128,Футболка однотонная базовая хлопок,1415,356,,74,KUCHER,5,KUCHER,4.9,8347,4.9,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/228056128/detail.aspx?targetUrl=BP
26472626,Футболка оверсайз хлопок однотонная серая,3399,729,,78,Ticle,5,Ticle,4.8,94057,4.8,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/26472626/detail.aspx?targetUrl=BP
74579025,Футболка с медведем,1507,501,,66,Rest,5,Rest,4.9,112950,4.9,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/74579025/detail.aspx?targetUrl=BP
243759032,Футболка оверсайз набор 3 шт,3111,1381,,55,Varo,5,VARO,4.8,123005,4.8,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/243759032/detail.aspx?targetUrl=BP
189841432,Футболка однотонная базовая хлопок,1435,350,,75,BOLSUN,5,BOLSUN,4.9,2882,4.9,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/189841432/detail.aspx?targetUrl=BP
13212368,Футболка фуксия однотонная,950,344,,63,UZcotton,5,UZcotton,4.8,259886,4.9,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/13212368/detail.aspx?targetUrl=BP
13212350,Футболка голубая однотонная,950,344,,63,UZcotton,5,UZcotton,4.8,340453,4.9,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/13212350/detail.aspx?targetUrl=BP
155855463,Футболка оверсайз синяя однотонная хлопок,1100,398,,63,UZcotton,5,UZcotton,4.8,8988,4.8,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/155855463/detail.aspx?targetUrl=BP
174248302,Футболка базовая однотонная хлопок набор 3 шт,2722,1007,,63,HappyFox,5,Happywear,4.8,2611,4.8,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/174248302/detail.aspx?targetUrl=BP
90788922,Футболка базовая с принтом хлопок,1775,433,,75,ОРЧИД ТЕКСТИЛЬ,5,Орчид Текстиль,4.8,5346,4.7,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/90788922/detail.aspx?targetUrl=BP
26997737,Футболка розовая однотонная,950,344,,63,UZcotton,5,UZcotton,4.8,259886,4.9,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/26997737/detail.aspx?targetUrl=BP
235490080,Футболка оверсайз плотная однотонная,3000,666,,77,Todomoda,5,СФЕРА,4.8,672,4.8,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/235490080/detail.aspx?targetUrl=BP
234338423,Футболка свободная с принтом,2900,1201,,58,Black Star RUS,5,Black Star RUS,4.8,685,4.9,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/234338423/detail.aspx?targetUrl=BP
26269281,Футболка оверсайз хлопок однотонная,3399,779,,77,Ticle,5,Ticle,4.8,94057,4.8,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/26269281/detail.aspx?targetUrl=BP
13212361,Футболка бледно-голубая небо однотонная,950,344,,63,UZcotton,5,UZcotton,4.8,340453,4.9,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/13212361/detail.aspx?targetUrl=BP
221940118,Футболка хлопок набор 3 шт,6199,963,,84,Маşer,5,Тексмаркет,4.9,2974,4.9,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/221940118/detail.aspx?targetUrl=BP
174248309,Футболка базовая однотонная хлопок набор 3 шт,2486,919,,63,HappyFox,5,Happywear,4.8,2611,4.8,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/174248309/detail.aspx?targetUrl=BP
77425391,Футболка базовая хлопок с принтом,1800,439,,75,Jorka,5,Jorka,4.8,45734,4.8,ЧЁРНАЯ ПЯТНИЦА,ЧЁРНАЯ ПЯТНИЦА,https://www.wildberries.ru/catalog/77425391/detail.aspx?targetUrl=BP
